City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes,Successful
New Delhi,GTB Nagar,77.2027704,28.7075633,"North Indian, Mughlai",500,Indian Rupees(Rs.),0,0.0,2.0,0.0,0,0
New Delhi,GTB Nagar,76.81895847500002,28.271777325000002,"North Indian, Continental, Chinese",900,Indian Rupees(Rs.),0,0.0,2.0,0.0,2,0
New Delhi,GTB Nagar,76.81895847500002,28.271777325000002,"Cafe, Continental, Chinese",500,Indian Rupees(Rs.),0,0.0,2.0,0.0,0,0
New Delhi,GTB Nagar,77.204411,28.6966432,"Fast Food, Street Food, Beverages",500,Indian Rupees(Rs.),0,1.0,2.0,0.0,2,0
New Delhi,GTB Nagar,77.2050359,28.6944781,Fast Food,200,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,GTB Nagar,77.2040926,28.6950596,"Cafe, Fast Food, Italian",600,Indian Rupees(Rs.),0,0.0,2.0,4.3,214,0
New Delhi,Gujranwala Town,77.1883704,28.7000027,"North Indian, Chinese",450,Indian Rupees(Rs.),0,0.0,1.0,3.1,13,0
New Delhi,Gujranwala Town,77.193222,28.6978702,"North Indian, Chinese",450,Indian Rupees(Rs.),0,0.0,1.0,3.3,32,0
New Delhi,Gujranwala Town,77.192054,28.6989226,"North Indian, Mughlai",600,Indian Rupees(Rs.),0,0.0,2.0,3.3,35,0
New Delhi,Gujranwala Town,77.1886399,28.7002971,Mithai,100,Indian Rupees(Rs.),0,0.0,1.0,2.9,6,0
New Delhi,Gujranwala Town,77.1889993,28.6947792,"Mithai, Street Food, North Indian, South Indian, Chinese, Fast Food, Beverages",550,Indian Rupees(Rs.),0,0.0,2.0,3.2,63,0
New Delhi,Gujranwala Town,77.1898079,28.7014836,"North Indian, Mughlai",650,Indian Rupees(Rs.),0,1.0,2.0,3.1,42,0
New Delhi,Gujranwala Town,77.1889483,28.7004928,"Ice Cream, Desserts",400,Indian Rupees(Rs.),0,0.0,1.0,3.4,30,0
New Delhi,Gujranwala Town,77.1895384,28.7014578,"Mughlai, North Indian, Chinese",1300,Indian Rupees(Rs.),0,0.0,3.0,3.1,155,0
New Delhi,Gujranwala Town,77.1897181,28.701475,North Indian,650,Indian Rupees(Rs.),0,0.0,2.0,2.6,7,0
New Delhi,Gujranwala Town,77.1917845,28.6991655,"Chinese, Fast Food",400,Indian Rupees(Rs.),0,0.0,1.0,3.0,4,0
New Delhi,Gujranwala Town,77.1895597,28.7013265,Chinese,300,Indian Rupees(Rs.),0,0.0,1.0,3.4,30,0
New Delhi,Gujranwala Town,77.1905019,28.6924395,"North Indian, Mughlai",400,Indian Rupees(Rs.),0,0.0,1.0,3.0,4,0
New Delhi,Gujranwala Town,77.192099,28.6989717,"North Indian, Chinese",400,Indian Rupees(Rs.),0,0.0,1.0,3.2,10,0
New Delhi,Gujranwala Town,77.1863488,28.6975254,North Indian,600,Indian Rupees(Rs.),0,0.0,2.0,3.0,4,0
New Delhi,Gujranwala Town,77.1898978,28.6943279,Bakery,300,Indian Rupees(Rs.),0,0.0,1.0,3.1,11,0
New Delhi,Gujranwala Town,77.1898978,28.7017609,North Indian,400,Indian Rupees(Rs.),0,0.0,1.0,3.0,11,0
New Delhi,Gujranwala Town,77.1898079,28.7014836,Mughlai,500,Indian Rupees(Rs.),0,0.0,2.0,3.5,106,0
New Delhi,Gujranwala Town,77.1887297,28.7003953,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),0,0.0,1.0,3.8,170,0
New Delhi,Gujranwala Town,77.1878236,28.699677,"Fast Food, Street Food",300,Indian Rupees(Rs.),0,0.0,1.0,3.6,71,0
New Delhi,Gujranwala Town,77.1919642,28.6991827,"Fast Food, Italian",500,Indian Rupees(Rs.),0,0.0,2.0,3.6,24,0
New Delhi,Gujranwala Town,77.1917362,28.6993443,Fast Food,500,Indian Rupees(Rs.),0,0.0,2.0,3.6,95,0
New Delhi,Gujranwala Town,76.81895847500002,28.271777325000002,"North Indian, Chinese, Continental",300,Indian Rupees(Rs.),0,0.0,1.0,3.8,35,0
New Delhi,Gujranwala Town,77.1899423,28.7016159,Fast Food,100,Indian Rupees(Rs.),0,0.0,1.0,3.5,18,0
New Delhi,Gujranwala Town,77.1894036,28.7015792,Mughlai,300,Indian Rupees(Rs.),0,0.0,1.0,3.5,32,0
New Delhi,Gujranwala Town,77.1918129,28.6988557,North Indian,400,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Gujranwala Town,77.1836813,28.7006314,"Street Food, Chinese",200,Indian Rupees(Rs.),0,0.0,1.0,0.0,1,0
New Delhi,Gujranwala Town,77.1919823,28.6982502,Ice Cream,200,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Gujranwala Town,77.1917396,28.6991164,"Street Food, Fast Food",300,Indian Rupees(Rs.),0,0.0,1.0,0.0,3,0
New Delhi,Gujranwala Town,77.1899876,28.6943365,"Bakery, Desserts",200,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Gujranwala Town,77.1898079,28.7014836,"North Indian, Chinese",500,Indian Rupees(Rs.),0,0.0,2.0,0.0,2,0
New Delhi,Gujranwala Town,77.1916947,28.6991568,"North Indian, Continental",500,Indian Rupees(Rs.),0,0.0,2.0,0.0,1,0
New Delhi,Gujranwala Town,77.1894379,28.7015191,Fast Food,200,Indian Rupees(Rs.),0,0.0,1.0,0.0,1,0
New Delhi,Gujranwala Town,77.1839678,28.7006555,"North Indian, Chinese",600,Indian Rupees(Rs.),0,0.0,2.0,0.0,1,0
New Delhi,Gujranwala Town,77.1920054,28.6982616,"Beverages, Desserts",100,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Gujranwala Town,77.1894954,28.7017374,Street Food,100,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Gujranwala Town,77.1921439,28.6990208,North Indian,400,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Gujranwala Town,77.1940755,28.6971907,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),0,0.0,1.0,0.0,1,0
New Delhi,Gujranwala Town,77.1840036,28.7007076,North Indian,250,Indian Rupees(Rs.),0,0.0,1.0,0.0,3,0
New Delhi,Gujranwala Town,77.1920352,28.698891,"North Indian, Mughlai",600,Indian Rupees(Rs.),0,0.0,2.0,0.0,0,0
New Delhi,Hauz Khas,77.2096084,28.5602677,Fast Food,250,Indian Rupees(Rs.),0,0.0,1.0,3.2,27,0
New Delhi,Hauz Khas,76.81895847500002,28.271777325000002,"Bakery, Desserts",800,Indian Rupees(Rs.),0,0.0,2.0,3.4,17,0
New Delhi,Hauz Khas,77.2046327,28.5508626,Bakery,300,Indian Rupees(Rs.),0,1.0,1.0,2.7,11,0
New Delhi,Hauz Khas,77.2033238,28.5523954,"European, Continental",1300,Indian Rupees(Rs.),0,0.0,3.0,3.3,244,0
New Delhi,Hauz Khas,77.2039324,28.5503273,American,800,Indian Rupees(Rs.),0,0.0,2.0,2.9,21,0
New Delhi,Hauz Khas,77.207813,28.552966,Cafe,350,Indian Rupees(Rs.),0,0.0,1.0,3.3,10,0
New Delhi,Hauz Khas,77.2076874,28.5510835,Cafe,750,Indian Rupees(Rs.),0,0.0,2.0,2.6,76,0
New Delhi,Hauz Khas,77.2068141,28.557586,"Bakery, Fast Food",250,Indian Rupees(Rs.),0,0.0,1.0,2.9,6,0
New Delhi,Hauz Khas,77.19397,28.55402,"American, Fast Food",1000,Indian Rupees(Rs.),0,1.0,3.0,3.3,61,0
New Delhi,Hauz Khas,77.2037786,28.5518155,Street Food,100,Indian Rupees(Rs.),0,0.0,1.0,3.2,12,0
New Delhi,Hauz Khas,77.2043582,28.5513556,"North Indian, Mughlai, Chinese",1100,Indian Rupees(Rs.),0,1.0,3.0,3.4,195,0
New Delhi,Hauz Khas,77.214976,28.5626079,Chinese,300,Indian Rupees(Rs.),0,1.0,1.0,3.1,23,0
New Delhi,Hauz Khas,77.2094004,28.5605341,South Indian,150,Indian Rupees(Rs.),0,0.0,1.0,3.0,8,0
New Delhi,Hauz Khas,77.2045662,28.551367,"Ice Cream, Desserts",400,Indian Rupees(Rs.),0,1.0,1.0,3.3,65,0
New Delhi,Hauz Khas,77.2067363,28.5568936,"North Indian, Biryani, Mughlai",700,Indian Rupees(Rs.),0,1.0,2.0,3.3,157,0
New Delhi,Hauz Khas,77.2027931,28.542347,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),0,0.0,1.0,3.1,12,0
New Delhi,Hauz Khas,77.2084143,28.5516775,Chinese,1000,Indian Rupees(Rs.),0,1.0,3.0,3.4,180,0
New Delhi,Hauz Khas,77.2043752,28.5416535,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),0,1.0,2.0,2.6,16,0
New Delhi,Hauz Khas,77.2115953,28.5614631,North Indian,400,Indian Rupees(Rs.),0,0.0,1.0,2.6,21,0
New Delhi,Hauz Khas,77.2036513,28.552691,"Chinese, Fast Food",350,Indian Rupees(Rs.),0,0.0,1.0,2.9,10,0
New Delhi,Hauz Khas,77.2106376,28.5622242,"North Indian, Continental, Fast Food",500,Indian Rupees(Rs.),0,1.0,2.0,2.6,114,0
New Delhi,Hauz Khas,77.2070845,28.5515237,Bengali,800,Indian Rupees(Rs.),0,0.0,2.0,3.3,13,0
New Delhi,Hauz Khas,77.2054205,28.5505307,Mughlai,800,Indian Rupees(Rs.),0,1.0,2.0,2.9,8,0
New Delhi,Hauz Khas,77.2093121,28.5554938,Fast Food,250,Indian Rupees(Rs.),0,1.0,1.0,3.1,4,0
New Delhi,Hauz Khas,77.2091679,28.560378,North Indian,150,Indian Rupees(Rs.),0,0.0,1.0,2.8,8,0
New Delhi,Hauz Khas,77.2039324,28.5503273,"Bakery, Desserts",800,Indian Rupees(Rs.),0,0.0,2.0,3.2,8,0
New Delhi,Hauz Khas,77.2100361,28.5609831,Chinese,350,Indian Rupees(Rs.),0,1.0,1.0,3.3,32,0
New Delhi,Hauz Khas,77.2046029,28.5505745,"Ice Cream, Desserts",300,Indian Rupees(Rs.),0,1.0,1.0,2.9,9,0
New Delhi,Hauz Khas,77.2141709,28.5618666,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),0,1.0,2.0,2.7,10,0
New Delhi,Hauz Khas,77.2093036,28.5604449,North Indian,350,Indian Rupees(Rs.),0,0.0,1.0,2.8,21,0
New Delhi,Hauz Khas,77.2107833,28.562373,"North Indian, Chinese",500,Indian Rupees(Rs.),0,1.0,2.0,3.1,21,0
New Delhi,Hauz Khas,77.2141542,28.5618535,Chinese,500,Indian Rupees(Rs.),0,1.0,2.0,3.2,35,0
New Delhi,Hauz Khas,77.2095255,28.5603597,"Biryani, North Indian",250,Indian Rupees(Rs.),0,0.0,1.0,3.4,74,0
New Delhi,Hauz Khas,77.2080868,28.5509252,"Bakery, Desserts, Fast Food",150,Indian Rupees(Rs.),0,0.0,1.0,2.8,25,0
New Delhi,Hauz Khas,77.2056973,28.5500479,South Indian,450,Indian Rupees(Rs.),0,1.0,1.0,3.1,175,0
New Delhi,Hauz Khas,77.2107781,28.5624222,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),0,0.0,2.0,2.9,13,0
New Delhi,Hauz Khas,77.2081473,28.5510151,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),0,1.0,2.0,2.8,87,0
New Delhi,Hauz Khas,77.2039336,28.5521888,"Chinese, Fast Food",250,Indian Rupees(Rs.),0,0.0,1.0,3.4,19,0
New Delhi,Hauz Khas,77.2120463,28.5639463,"Fast Food, North Indian",350,Indian Rupees(Rs.),0,1.0,1.0,3.4,59,0
New Delhi,Hauz Khas,77.2039227,28.5522405,"Fast Food, Burger",350,Indian Rupees(Rs.),0,0.0,1.0,2.6,220,0
New Delhi,Hauz Khas,77.2145148,28.5617035,"North Indian, Mughlai, Chinese",350,Indian Rupees(Rs.),0,0.0,1.0,2.7,26,0
New Delhi,Hauz Khas,77.2045658,28.5513376,Ice Cream,150,Indian Rupees(Rs.),0,1.0,1.0,4.5,67,0
New Delhi,Hauz Khas,77.2084289,28.5525624,"Cafe, Fast Food, North Indian",500,Indian Rupees(Rs.),0,1.0,2.0,3.9,244,0
New Delhi,Hauz Khas,77.2039819,28.550438,Cafe,450,Indian Rupees(Rs.),0,0.0,1.0,3.5,35,0
New Delhi,Hauz Khas,77.208163,28.5509312,Naga,1300,Indian Rupees(Rs.),0,1.0,3.0,3.8,145,0
New Delhi,Hauz Khas,77.2045516,28.5513546,Ice Cream,200,Indian Rupees(Rs.),0,1.0,1.0,3.6,30,0
New Delhi,Hauz Khas,77.2063121,28.5397438,Bakery,600,Indian Rupees(Rs.),0,1.0,2.0,3.7,18,0
New Delhi,Hauz Khas,77.2045677,28.5513909,"Bakery, Desserts",300,Indian Rupees(Rs.),0,1.0,1.0,3.8,243,0
New Delhi,Hauz Khas,77.2059157,28.5542453,"Fast Food, Beverages",300,Indian Rupees(Rs.),0,0.0,1.0,3.7,23,0
New Delhi,Hauz Khas,77.2131207,28.5601373,"Continental, Cafe",1000,Indian Rupees(Rs.),0,0.0,3.0,3.7,18,0
New Delhi,Hauz Khas,77.2104167,28.5602363,South Indian,350,Indian Rupees(Rs.),0,0.0,1.0,3.5,95,0
New Delhi,Hauz Khas,77.2106438,28.5622518,"South Indian, Chinese",300,Indian Rupees(Rs.),0,1.0,1.0,3.5,65,0
New Delhi,Hauz Khas,77.2080928,28.5509721,"South Indian, Kerala",800,Indian Rupees(Rs.),0,1.0,2.0,3.8,49,0
New Delhi,Hauz Khas,77.2059313,28.5543973,"North Indian, Continental, Asian, Italian",1200,Indian Rupees(Rs.),0,0.0,3.0,3.9,93,0
New Delhi,Hauz Khas,77.2036655,28.5417943,Fast Food,200,Indian Rupees(Rs.),0,0.0,1.0,0.0,1,0
New Delhi,Hauz Khas,77.210758,28.5623218,"North Indian, Chinese",500,Indian Rupees(Rs.),0,0.0,2.0,0.0,0,0
New Delhi,Hauz Khas,77.2093815,28.5605085,North Indian,100,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Hauz Khas,77.203929,28.5414504,Street Food,200,Indian Rupees(Rs.),0,0.0,1.0,0.0,1,0
New Delhi,Hauz Khas,77.2099284,28.5600874,"Chinese, North Indian",250,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Hauz Khas,77.2096165,28.5602665,"Chinese, Fast Food",400,Indian Rupees(Rs.),0,0.0,1.0,0.0,3,0
New Delhi,Hauz Khas,77.2098425,28.560245,North Indian,200,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Hauz Khas,77.204319,28.5419041,North Indian,300,Indian Rupees(Rs.),0,0.0,1.0,0.0,1,0
New Delhi,Hauz Khas,77.2043423,28.5418706,North Indian,50,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Hauz Khas,77.2116483,28.5636313,North Indian,500,Indian Rupees(Rs.),0,0.0,2.0,0.0,1,0
New Delhi,Hauz Khas,77.2097525,28.5601549,Fast Food,250,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Hauz Khas,76.81895847500002,28.271777325000002,"Desserts, Bakery",500,Indian Rupees(Rs.),0,0.0,2.0,0.0,2,0
New Delhi,Hauz Khas,76.81895847500002,28.271777325000002,"Fast Food, Street Food",150,Indian Rupees(Rs.),0,0.0,1.0,0.0,1,0
New Delhi,Hauz Khas,77.2081917,28.5608475,North Indian,350,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,Hauz Khas,77.19461381,28.55510074,"Cafe, Mexican, Continental",1000,Indian Rupees(Rs.),0,0.0,3.0,0.0,0,0
New Delhi,Hauz Khas,77.2143271,28.5631376,"South Indian, Chinese",300,Indian Rupees(Rs.),0,0.0,1.0,0.0,2,0
New Delhi,Hauz Khas,77.2095383,28.5603853,Fast Food,300,Indian Rupees(Rs.),0,0.0,1.0,0.0,3,0
New Delhi,Hauz Khas,77.2079154,28.5532206,"Desserts, Fast Food",350,Indian Rupees(Rs.),0,0.0,1.0,4.0,55,0
New Delhi,Hauz Khas,77.208506,28.5514459,Vietnamese,1000,Indian Rupees(Rs.),0,0.0,3.0,4.0,83,0
New Delhi,Hauz Khas,77.203809,28.5525204,"Italian, Continental",1300,Indian Rupees(Rs.),0,0.0,3.0,4.1,244,0
New Delhi,Hauz Khas Village,77.1944778,28.5542839,"Italian, North Indian, Continental",1300,Indian Rupees(Rs.),0,0.0,3.0,3.3,244,0
New Delhi,Hauz Khas Village,77.194918,28.5538347,"Continental, American, Italian",1300,Indian Rupees(Rs.),0,1.0,3.0,3.4,244,0
New Delhi,Hauz Khas Village,77.1944373,28.5543721,"North Indian, Italian, Continental, Chinese",1200,Indian Rupees(Rs.),0,0.0,3.0,3.3,244,0
New Delhi,Hauz Khas Village,77.194795,28.5546133,Chinese,350,Indian Rupees(Rs.),0,1.0,1.0,3.4,244,0
New Delhi,Hauz Khas Village,77.1960285,28.5545112,"Continental, Kerala",1300,Indian Rupees(Rs.),0,1.0,3.0,4.5,244,0
New Delhi,Hauz Khas Village,77.1945289,28.5541711,"Cafe, Tea",400,Indian Rupees(Rs.),0,1.0,1.0,3.9,244,0
New Delhi,Hauz Khas Village,77.1948429,28.5548297,"Continental, American, Italian, Bakery",1300,Indian Rupees(Rs.),0,1.0,3.0,3.9,244,0
New Delhi,Hauz Khas Village,77.194058,28.5540858,"Continental, Asian, Italian, Mediterranean, Burger",1300,Indian Rupees(Rs.),0,1.0,3.0,3.8,244,0
New Delhi,Hauz Khas Village,77.1949328,28.5542208,"American, Continental, North Indian, Chinese",1200,Indian Rupees(Rs.),0,0.0,3.0,3.7,244,0
New Delhi,Hauz Khas Village,77.1951433,28.5546859,"Mediterranean, Italian, Continental, Spanish, North Indian",1300,Indian Rupees(Rs.),0,0.0,3.0,3.7,244,0
New Delhi,Hauz Khas Village,77.1941291,28.5534325,"Cafe, Desserts",1200,Indian Rupees(Rs.),0,1.0,3.0,3.9,244,0
New Delhi,Hauz Khas Village,77.1943109,28.5540646,"Continental, Tex-Mex",1300,Indian Rupees(Rs.),0,0.0,3.0,3.8,244,0
New Delhi,Hauz Khas Village,77.1940584,28.5541496,"North Indian, Chinese, Thai, Italian, Middle Eastern",1200,Indian Rupees(Rs.),0,1.0,3.0,3.5,244,0
New Delhi,Hauz Khas Village,77.194159,28.5541314,"Continental, Italian",1300,Indian Rupees(Rs.),0,0.0,3.5,3.5,244,0
New Delhi,Hauz Khas Village,77.1941855,28.5536,"Pizza, Fast Food",800,Indian Rupees(Rs.),0,1.0,2.0,3.7,244,0
New Delhi,Hauz Khas Village,77.1944824,28.5541766,"American, North Indian, European, Asian",1300,Indian Rupees(Rs.),0,0.0,3.0,3.7,244,0
New Delhi,Hauz Khas Village,77.1944156,28.5541282,"Continental, Italian",1300,Indian Rupees(Rs.),0,1.0,3.5,3.9,244,0
New Delhi,Hauz Khas Village,77.1944706,28.5542851,"Continental, American, Asian, North Indian",1300,Indian Rupees(Rs.),0,1.0,3.0,4.3,244,0
New Delhi,Hauz Khas Village,77.1943217,28.55333,Cafe,200,Indian Rupees(Rs.),0,0.0,1.0,4.2,244,0
New Delhi,Hauz Khas Village,77.1952737,28.5557479,"European, Chinese, North Indian, Italian",1300,Indian Rupees(Rs.),0,0.0,3.5,4.2,244,0
New Delhi,Hauz Khas Village,77.1941749,28.5541009,"American, British, Continental",1300,Indian Rupees(Rs.),0,1.0,3.0,4.0,244,0
New Delhi,Hauz Khas Village,77.1952749,28.555157,South Indian,500,Indian Rupees(Rs.),0,1.0,2.0,4.2,244,0
New Delhi,Hauz Khas Village,77.195013,28.554476,North Indian,1300,Indian Rupees(Rs.),0,1.0,3.0,4.4,244,0
New Delhi,Hauz Khas Village,77.1948582,28.5542015,"European, Italian, Cafe",1300,Indian Rupees(Rs.),0,1.0,3.0,4.1,244,0
New Delhi,"Holiday Inn, Aerocity",77.122793,28.550327,Bakery,1000,Indian Rupees(Rs.),0,0.0,3.0,3.3,30,0
New Delhi,"Holiday Inn, Mayur Vihar",77.2980406,28.5907981,"Continental, Chinese, Thai, Mediterranean",1300,Indian Rupees(Rs.),0,0.0,3.5,3.4,174,0
New Delhi,"Holiday Inn, Mayur Vihar",77.2977869,28.5905091,"Japanese, Chinese, Asian, Thai",1300,Indian Rupees(Rs.),0,1.0,3.0,3.7,128,0
New Delhi,"Hotel Broadway, Daryaganj",77.2379557,28.6409625,Finger Food,1100,Indian Rupees(Rs.),0,0.0,3.0,3.4,72,0
New Delhi,"Hotel Broadway, Daryaganj",77.2378659,28.6410435,"North Indian, Kashmiri, Chinese, Thai, Korean",1300,Indian Rupees(Rs.),0,0.0,3.5,3.9,244,0
New Delhi,"Hotel City Park, Pitampura",77.1430501,28.7056604,"Finger Food, North Indian, Chinese",1300,Indian Rupees(Rs.),0,0.0,3.5,2.8,19,0
New Delhi,"Hotel City Park, Pitampura",77.1432187,28.7057393,North Indian,1300,Indian Rupees(Rs.),0,0.0,3.5,3.9,244,0
New Delhi,"Hotel Classic Diplomat, Mahipalpur",77.1261797,28.5476562,"North Indian, Continental, South Indian, Chinese",1000,Indian Rupees(Rs.),0,0.0,3.0,0.0,1,0
New Delhi,"Hotel Classic Diplomat, Mahipalpur",77.1259999,28.5479078,North Indian,800,Indian Rupees(Rs.),0,0.0,2.0,0.0,0,0
New Delhi,"Hotel Regent Grand, Karol Bagh",77.1729864,28.6430365,Cafe,700,Indian Rupees(Rs.),0,0.0,2.0,3.0,7,0
New Delhi,"Hotel Regent Grand, Karol Bagh",77.1729982,28.6430256,"North Indian, Chinese",800,Indian Rupees(Rs.),0,0.0,2.0,0.0,1,0
New Delhi,"Hotel The Royal Plaza, Janpath",77.2170282,28.6212265,"Continental, North Indian, Italian",1300,Indian Rupees(Rs.),0,0.0,3.5,3.3,95,0
New Delhi,"Hotel The Royal Plaza, Janpath",77.2170731,28.6212756,"Continental, Chinese, Japanese, North Indian, Thai",1300,Indian Rupees(Rs.),0,0.0,3.5,3.0,19,0
New Delhi,"Hotel The Royal Plaza, Janpath",77.2170731,28.6212756,Finger Food,1300,Indian Rupees(Rs.),0,0.0,3.5,3.4,244,0
New Delhi,"Hotel The Royal Plaza, Janpath",77.2170731,28.6212756,"Seafood, Chinese, Japanese, Sushi, Thai",1300,Indian Rupees(Rs.),0,0.0,3.5,3.7,44,0
New Delhi,"Hotel The Royal Plaza, Janpath",77.216908,28.6212322,Cafe,1300,Indian Rupees(Rs.),0,0.0,3.5,3.6,38,0
New Delhi,"Hotel The Royal Plaza, Janpath",77.2170282,28.6213161,"Finger Food, Italian",1300,Indian Rupees(Rs.),0,0.0,3.5,3.5,14,0
New Delhi,"Hyatt Regency, Bhikaji Cama Place",77.185331,28.56904,"Cafe, Continental, North Indian",1300,Indian Rupees(Rs.),0,0.0,3.5,3.6,244,0
New Delhi,"Hyatt Regency, Bhikaji Cama Place",77.185331,28.56904,Italian,1300,Indian Rupees(Rs.),0,0.0,3.5,3.9,244,0
New Delhi,"Hyatt Regency, Bhikaji Cama Place",77.185331,28.56904,Finger Food,1300,Indian Rupees(Rs.),0,0.0,3.5,3.6,49,0
New Delhi,"Hyatt Regency, Bhikaji Cama Place",77.185331,28.56904,"Bakery, Cafe",1000,Indian Rupees(Rs.),0,0.0,3.0,3.8,79,0
New Delhi,"Hyatt Regency, Bhikaji Cama Place",77.185331,28.56904,"Japanese, Thai, Sushi",1300,Indian Rupees(Rs.),0,0.0,3.5,3.9,244,0
New Delhi,"Hyatt Regency, Bhikaji Cama Place",77.185331,28.56904,Chinese,1300,Indian Rupees(Rs.),0,0.0,3.5,4.0,244,0
New Delhi,"ibis New Delhi, Aerocity",77.123127,28.551398,North Indian,1300,Indian Rupees(Rs.),0,0.0,3.0,3.1,9,0
New Delhi,"ibis New Delhi, Aerocity",76.81895847500002,28.271777325000002,"Ice Cream, Desserts",300,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,INA,77.2093928,28.5780214,"Bakery, Desserts",500,Indian Rupees(Rs.),0,0.0,2.0,3.1,5,0
New Delhi,INA,77.2100616,28.5783748,"North Indian, Mughlai, Chinese, South Indian",600,Indian Rupees(Rs.),0,1.0,2.0,2.6,30,0
New Delhi,INA,77.2100216,28.5739586,"Kerala, Biryani",400,Indian Rupees(Rs.),0,0.0,1.0,3.9,108,0
New Delhi,INA,77.2095724,28.5780386,"Chinese, Fast Food",300,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,India Gate,77.198618,28.607967,"South Indian, North Indian, Chinese, Mughlai",350,Indian Rupees(Rs.),0,0.0,1.0,3.1,13,0
New Delhi,India Gate,77.2014634,28.6083918,South Indian,200,Indian Rupees(Rs.),0,0.0,1.0,3.2,12,0
New Delhi,India Gate,77.2296031,28.6184829,"North Indian, Maharashtrian",300,Indian Rupees(Rs.),0,0.0,1.0,3.8,244,0
New Delhi,India Gate,76.81895847500002,28.271777325000002,Kashmiri,300,Indian Rupees(Rs.),0,0.0,1.0,0.0,1,0
New Delhi,India Gate,77.1981633,28.6086732,North Indian,400,Indian Rupees(Rs.),0,0.0,1.0,0.0,0,0
New Delhi,India Gate,77.2211555,28.6083206,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),0,0.0,2.0,0.0,3,0
New Delhi,IP Extension,77.3016535,28.6307448,"North Indian, Chinese",400,Indian Rupees(Rs.),0,0.0,1.0,2.9,36,0
New Delhi,IP Extension,77.2933535,28.6221018,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),0,0.0,2.0,2.8,20,0
New Delhi,IP Extension,77.3027284,28.6332414,"North Indian, Chinese",400,Indian Rupees(Rs.),0,0.0,1.0,3.0,4,0
New Delhi,IP Extension,77.3061495,28.6310189,"North Indian, Continental",1300,Indian Rupees(Rs.),0,0.0,3.0,2.8,68,0
New Delhi,IP Extension,77.3062105,28.6311765,South Indian,300,Indian Rupees(Rs.),0,0.0,1.0,2.9,4,0
New Delhi,IP Extension,77.2995552,28.6360907,"Fast Food, Desserts",200,Indian Rupees(Rs.),0,0.0,1.0,3.1,26,0
New Delhi,IP Extension,77.3089444,28.6281517,Bakery,300,Indian Rupees(Rs.),0,1.0,1.0,3.4,11,0
New Delhi,IP Extension,77.3043502,28.6360024,Street Food,100,Indian Rupees(Rs.),0,0.0,1.0,3.1,18,0
New Delhi,IP Extension,77.3056876,28.6362503,"Bakery, Fast Food",200,Indian Rupees(Rs.),0,1.0,1.0,3.2,137,0
New Delhi,IP Extension,77.3059907,28.6306439,Chinese,450,Indian Rupees(Rs.),0,0.0,1.0,2.7,8,0
New Delhi,IP Extension,77.3031004,28.6360078,"North Indian, Chinese",350,Indian Rupees(Rs.),0,1.0,1.0,2.8,101,0
New Delhi,IP Extension,77.3031053,28.6351912,"North Indian, South Indian, Chinese, Fast Food",550,Indian Rupees(Rs.),0,1.0,2.0,2.8,103,0
New Delhi,IP Extension,77.3089888,28.6280802,"North Indian, Chinese",950,Indian Rupees(Rs.),0,1.0,2.0,3.1,94,0
New Delhi,IP Extension,77.3032993,28.6355354,South Indian,150,Indian Rupees(Rs.),0,0.0,1.0,3.2,22,0
New Delhi,IP Extension,77.3039947,28.6348977,"Mithai, Street Food",100,Indian Rupees(Rs.),0,0.0,1.0,2.6,16,0
New Delhi,IP Extension,77.3082609,28.6282279,"North Indian, Fast Food, Chinese",450,Indian Rupees(Rs.),0,0.0,1.0,2.7,56,0
New Delhi,IP Extension,77.3028343,28.6335406,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),0,0.0,2.0,3.3,49,0
